;grid position;session ID;trellis filenumber;mat filename;iontophoresis;voltage;isolation quality;plx file range;included trials;electrode broken?;comment/electrode;general comment;included to analysis ?;excluded due to electordes;;;;;;;;;;;;
;;;2;ma_0205_12.57PM.grating.YPos.mat;;;1.5;;;;;;;;;;;;;;;;;;;
;;;3;ma_0205_12.58PM.grating.ORxM.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;4;ma_0205_1.03PM.grating.ORxM.mat;5HT_4nA;NaN;2;;;;;;;;;;;;;;;;;;;
;;;5;ma_0205_1.08PM.grating.ORxRC.mat;control;;2.5;4-end;1-end;;;;;;;;;;;;;;;;;
;;;6;ma_0205_1.14PM.grating.ORxRC.mat;5HT_4nA;NaN;2.5;;;;;;;;;;;;;;;;;;;
;;;7;ma_0205_1.21PM.grating.SF.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;8;ma_0205_1.22PM.grating.ORxRC.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;9;ma_0205_1.29PM.grating.ORxRC.mat;5HT_4nA;NaN;4.5;;;;;;;;;;;;;;;;;;;
;;;10;ma_0205_1.35PM.grating.ORxRC.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;11;ma_0205_1.42PM.grating.ORxRC.mat;5HT_6nA;NaN;4.5;;;;;;;;;;;;;;;;;;;
05/20/15;+4,-6;0206;1;ma_0206_12.46PM.grating.XPos.mat;;;1.5;;;yes;"NaCl side; 150um";;;?;;;;;;;;;;;;
;;;2;ma_0206_12.47PM.grating.YPos.mat;;;1.5;;;;;;;;;;;;;;;;;;;
;;;3;ma_0206_12.48PM.grating.ORxM.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0206_12.49PM.grating.ORxM.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;5;ma_0206_12.54PM.grating.ORxM.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;6;ma_0206_1.05PM.grating.ORxM.mat;control;;4;0-183;1-239;;;;;;;;;;;;;;;;;
;;;7;ma_0206_1.09PM.grating.ORxM.mat;5HT_5nA;NaN;3;0-250;1-323;;;;;;;;;;;;;;;;;
;;;8;ma_0206_1.15PM.grating.ORxRC.mat;control;;2;0-218;1-104;;;;;;;;;;;;;;;;;
;;;9;ma_0206_1.22PM.grating.ORxRC.mat;5HT_10nA;NaN;2;0-100;1-48;;;;;;;;;;;;;;;;;
;;0207;1;ma_0207_2.03PM.grating.XPos.mat;;;1-2;;;yes;"NaCl side; 150um";exclude (insufficient data, MU);;;;;;;;;;;;;;
;;;2;ma_0207_2.04PM.grating.XPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;3;ma_0207_2.05PM.grating.YPos.mat;;;2;0-23;1-28;;;;;;;;;;;;;;;;;
;;;5;ma_0207_2.07PM.grating.ORxM.mat;control;;5;;;;;;;;;;;;;;;;;;;
;;;6;ma_0207_2.12PM.grating.ORxM.mat;5HT_5nA;NaN;5;;;;;;;;;;;;;;;;;;;
05/21/15;+2,0;0208;1;ma_0208_10.57AM.grating.XPos;;;2;;;yes;"NaCl side; 30um";;;?;;;;;;;;;;;;
;;;2;ma_0208_10.57AM.grating.YPos;;;1.5;;;;;;;;;;;;;;;;;;;
;;;3;ma_0208_10.58AM.grating.ORxM;control;;5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0208_11.03AM.grating.ORxM;5HT_5nA;NaN;5;;;;;;;;;;;;;;;;;;;
;;0209;1;ma_0209_11.09AM.grating.XPos.mat;;;1.5;;;yes;"NaCl side; 30um";;;?;;;;;;;;;;;;
;;;2;ma_0209_11.09AM.grating.YPos.mat;;;1.5;;;;;;;;;;;;;;;;;;;
;;;3;ma_0209_11.10AM.grating.ORxM.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;4;ma_0209_11.13AM.grating.ORxM.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;5;ma_0209_11.18AM.grating.ORxM.mat;5HT_8nA;0.2;1.5;;;;;;;;;;;;;;;;;;;
;;;8;ma_0209_11.31AM.grating.CO.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;9;ma_0209_11.32AM.grating.CO.mat;5HT_2nA;0.1;1.5;;;;;;;;;;;;;;;;;;;
;;;10;ma_0209_11.34AM.grating.CO.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;11;ma_0209_11.35AM.grating.CO.mat;5HT_5nA;0.2;2;;;;;;;;;;;;;;;;;;;
;;;12;ma_0209_11.36AM.grating.CO.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;13;ma_0209_11.37AM.grating.CO.mat;5HT_10nA;0.3;1.5;;;;;;;;;;;;;;;;;;;
;;;14;ma_0209_11.38AM.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;15;ma_0209_11.39AM.grating.CO.mat;5HT_15nA;0.5;1.5;;;;;;;;;;;;;;;;;;;
;;;16;ma_0209_11.41AM.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;17;ma_0209_11.42AM.grating.CO.mat;5HT_20nA;0.7;2;;;;;;;;;;;;;;;;;;;
;;;18;ma_0209_11.43AM.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;19;ma_0209_11.45AM.grating.CO.mat;5HT_25nA;1;2.5;;;;;;;;;;;;;;;;;;;
;;;20;ma_0209_11.46AM.grating.OR.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;21;ma_0209_11.48AM.grating.OR.mat;5HT_10nA;0.2;3;;;;;;;;;;;;;;;;;;;
;;0210;1;ma_0210_2.21PM.grating.XPos.mat;;;2;;;yes;"NaCl side; 30um";;;?;;;;;;;;;;;;
;;;2;ma_0210_2.22PM.grating.XPos.mat;;;1.5;;;;;;;;;;;;;;;;;;;
;;;3;ma_0210_2.23PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_0210_2.24PM.grating.ORxM.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
05/22/15;+1,0;0211;2;ma_0211_1.33PM.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;3;ma_0211_1.34PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_0211_1.35PM.grating.ORxM.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;5;ma_0211_1.38PM.grating.ORxRC.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;0212;1;ma_0212_2.36PM.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0212_2.37PM.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;3;ma_0212_2.38PM.grating.ORxM.mat;control;;4.5;;;;;;;;;;;;;;;;;;;
;;0213;1;ma_0213_3.09PM.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_0213_3.10PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_0213_3.11PM.grating.ORxM.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0213_3.14PM.grating.ORxRC.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;5;ma_0213_3.20PM.grating.ORxRC.mat;NaCl_10nA;NaN;2;;;;;;;;;;;;;;;;;;;
;;;6;ma_0213_3.27PM.grating.ORxRC.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;7;ma_0213_3.34PM.grating.ORxRC.mat;NaCl_10nA;NaN;3;0-400;1-147 ;;;;;;;;;;;;;;;;;
05/23/15;+2,-2;0214;1;ma_0214_12.11PM.grating.XPos.mat;;;1;;;yes;"NaCl side; 50um";;;Yes;;;;;;;;;;;;
;;;2;ma_0214_12.12PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_0214_12.12PM.grating.ORxM.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_0214_12.15PM.grating.ORxM.mat;NaCl_10nA;0.5;1.5;;;;;;;;;;;;;;;;;;;
;;;5;ma_0214_12.19PM.grating.ORxRC.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;6;ma_0214_12.26PM.grating.ORxRC.mat;NaCl_10nA;0.5;2;;;;;;;;;;;;;;;;;;;
;;;7;ma_0214_12.32PM.grating.ORxRC.mat;control;;2;0-203;1-76 trials;;;;;;;;;;;;;;;;;
;;;8;ma_0214_12.38PM.grating.ORxRC.mat;control;;3;1.78-end;1-end;;;;;;;;;;;;;;;;;
11/13/15;"+2;-5";0215;2;ma_1.04PM.grating.XPos;;;"c1=1;c2=2";;;yes;"both side; 100 um 5HT; 20um NaCl";;;;;;;;;;;;;;;
;;;3;ma_1.05PM.grating.YPos;;;"c1=1;c2=2.5";;;;;;;;;;;;;;;;;;;
;;;4;ma_215_1.08PM.grating.ORxM.mat;control;;"c1=3;c2=4";;;;;;;;;;;;;;;;;;;
;;;5;ma_215_1.16PM.grating.ORxCOxRC.mat;control;;"c1=2;c2=3.5";;;;;;;;;;;;;;;;;;;
;;;6;ma_215_1.17PM.grating.ORxCOxRC.mat;control;;"c1=5;c2=5";;;;;;;;;;;;;;;;;;;
11/14/15;-2,-3;0216;1;ma_216_2.22PM.grating.XPos.mat;control;;"c1=1; c2=3";;;no;;;;;;;;;;;;;;;;
;;;2;ma_216_2.23PM.grating.YPos.mat;control;;"c1=1; c2=2.5";;;;;;;;;;;;;;;;;;;
;;;3;ma_216_2.24PM.grating.ORxM.mat;control;;"c1=3; c2=5";;;;;;;;;;;;;;;;;;;
;;;5;ma_216_2.28PM.grating.SF.mat;control;;"c1=3.5; c2=4.5";;;;;;;;;;;;;;;;;;;
;;;6;ma_216_2.29PM.grating.OR.mat;control;;"c1=3; c2=4.5";7-end;9-105;;;;;;;;;;;;;;;;;
;;;8;ma_216_2.31PM.grating.ORxCOxRC.mat;control;;"c1=4; c2=4.5";;;;;;;;;;;;;;;;;;;
;;;9;ma_216_2.46PM.grating.ORxCOxRC.mat;5HT_5nA;0.1;"c1=3; c2=3.5";;;;;;;;;;;;;;;;;;;
;;0217;2;ma_217_3.00PM.grating.ORxM.mat;control;;1;;;no;;;;;;;;;;;;;;;;
;;;3;ma_217_3.04PM.grating.SF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_217_3.05PM.grating.SF.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;6;ma_217_3.07PM.grating.ORxCOxRC.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;7;ma_217_3.08PM.grating.OR.mat;control;;2.5;;;;;different unit;;;;;;;;;;;;;;
;;;11;ma_217_3.11PM.grating.SF.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;12;ma_217_3.13PM.grating.SF.mat;5HT_5nA;0.1;3;4-end;;;;;;;;;;;;;;;;;;
;;0218;1;ma_218_4.24PM.grating.XPos.mat;;;3;;;no;;;;;;;;;;;;;;;;
;;;2;ma_218_4.25PM.grating.YPos.mat;;;3;;;;;;;;;;;;;;;;;;;
;;;3;ma_218_4.26PM.grating.ORxM.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;4;ma_218_4.29PM.grating.SF.mat;control;;4;;;;;;;;;;;;;;;;;;;
;;;6;ma_218_4.31PM.grating.ORxRC.mat;control;;3.5;55-end;;;;;;;;;;;;;;;;;;
;;;7;ma_218_4.36PM.grating.ORxRC.mat;5HT_5nA;0.1;3.5;;;;;after 15 trials, 5HT_3 nA;;;;;;;;;;;;;;
;;;8;ma_218_4.41PM.grating.ORxRC.mat;control;;4.5;10-end;;;;;;;;;;;;;;;;;;
;;0219;2;ma_219_4.48PM.grating.ORxM.mat;control;;"c1=3.5;c2=4.5";;;;;;;;;;;;;;;;;;;
11/15/15;"-2;0";0220;1;ma_220_2.08PM.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_220_2.08PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_220_2.10PM.grating.OR.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_220_2.11PM.grating.ORxM.mat;control;;"c1=1; c2=4";;;;;;;;;;;;;;;;;;;
;;;5;ma_220_2.15PM.grating.ORxM.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;6;ma_220_2.16PM.grating.SF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;7;ma_220_2.17PM.grating.SF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;8;ma_220_2.18PM.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;9;ma_220_2.19PM.grating.CO.mat;control;;"c1=1; c2=3";;;;;;;;;;;;;;;;;;;
;;;10;ma_220_2.20PM.grating.CO.mat;5HT_3nA;0.1;"c1=1; c2=3";;;;;;;;;;;;;;;;;;;
;;;11;ma_220_2.21PM.grating.CO.mat;control;;"c1=1; c2=3";;;;;;;;;;;;;;;;;;;
;;;12;ma_220_2.22PM.grating.CO.mat;5HT_10nA;0.1;"c1=1; c2=3";;;;;;;;;;;;;;;;;;;
;;;13;ma_220_2.24PM.grating.CO.mat;control;;"c1=1; c2=2.5";;;;;;;;;;;;;;;;;;;
;;;14;ma_220_2.26PM.grating.CO.mat;control;;"c1=1; c2=2.5";;;;;;;;;;;;;;;;;;;
;;;15;ma_220_2.27PM.grating.CO.mat;5HT_5nA;0;"c1=1; c2=3";;;;;;;;;;;;;;;;;;;
;;;16;ma_220_2.29PM.grating.CO.mat;control;;"c1=1; c2=2.5";;;;;;;;;;;;;;;;;;;
;;;17;ma_220_2.30PM.grating.CO.mat;5HT_15nA;0.2;"c1=1; c2=4";;;;;;;;;;;;;;;;;;;
;;;18;ma_220_2.33PM.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;19;ma_220_2.37PM.grating.CO.mat;5HT_20nA;0.4;"c1=1; c2=3";;;;;;;;;;;;;;;;;;;
;;;20;ma_220_2.38PM.grating.CO.mat;control;;"c1=1; c2=3";;;;;;;;;;;;;;;;;;;
;;;21;ma_220_2.40PM.grating.CO.mat;control;;"c1=1; c2=3";;;;;;;;;;;;;;;;;;;
;;;22;ma_220_2.41PM.grating.CO.mat;control;;"c1=1; c2=2.5";;;;;;;;;;;;;;;;;;;
;;;24;ma_220_2.43PM.grating.OR.mat;control;;"c1=1; c2=3.5";;;;;;;;;;;;;;;;;;;
;;;25;ma_220_2.45PM.grating.OR.mat;5HT_10nA;0.1;"c1=1; c2=3.5";;;;;;;;;;;;;;;;;;;
;;;26;ma_220_2.48PM.grating.OR.mat;control;;"c1=1; c2=3.5";;;;;;;;;;;;;;;;;;;
;;;27;ma_220_2.50PM.grating.OR.mat;control;;c1=3;;;;;;;;;;;;;;;;;;;
;;221;1;ma_221_4.05PM.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_221_4.06PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_221_4.07PM.grating.ORxM.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_221_4.12PM.grating.SF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;5;ma_221_4.13PM.grating.SZ.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;6;ma_221_4.14PM.grating.CO.mat;control;;1.5;;;;;;;;;;;;;;;;;;;
;;;7;ma_221_4.15PM.grating.CO.mat;5HT_5nA;0;1;;;;;;;;;;;;;;;;;;;
;;;9;ma_221_4.16PM.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;10;ma_221_4.18PM.grating.CO.mat;5HT_10nA;1.2;1;;;;;;;;;;;;;;;;;;;
;;;11;ma_221_4.19PM.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;12;ma_221_4.21PM.grating.CO.mat;5HT_15nA;1.6;1;;;;;;;;;;;;;;;;;;;
;;;13;ma_221_4.22PM.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;14;ma_221_4.23PM.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;15;ma_221_4.25PM.grating.CO.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;18;ma_221_4.27PM.grating.OR.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;19;ma_221_4.29PM.grating.OR.mat;5HT_10nA;1.2;1;;;;;;;;;;;;;;;;;;;
;;;20;ma_221_4.30PM.grating.OR.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;21;ma_221_4.33PM.grating.OR.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;22;ma_221_4.35PM.grating.ORxCOxRC.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;222;2;ma_222_4.44PM.grating.OR.mat;control;;2;;;no;;;;;;;;;;;;;;;;
;;;3;ma_222_4.45PM.grating.OR.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_222_4.45PM.grating.SF.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;5;ma_222_4.46PM.grating.ORxCOxRC.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;6;ma_222_4.56PM.grating.ORxCOxRC.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;7;ma_222_4.57PM.grating.ORxCOxRC.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;8;ma_222_5.00PM.grating.ORxCOxRC.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
11/16/15;"-4;-1";223;1;ma_223_3.27PM.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_223_3.28PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_223_3.30PM.grating.ORxM.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;4;ma_223_3.35PM.grating.SF.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;6;ma_223_3.36PM.grating.ORxCOxRC.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;224;2;ma_224_4.08PM.grating.XPos.mat;;;4;;;no;;;;;;;;;;;;;;;;
;;;3;ma_224_4.09PM.grating.YPos.mat;;;4;;;;;;;;;;;;;;;;;;;
;;;4;ma_224_4.11PM.grating.ORxM.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
11/18/15;"-3;-4";225;1;ma_0225_11.55AM.grating.XPos.mat;;;NaN;;;no;;7-barrels electrode;;;;;;;;;;;;;;
;;;2;ma_0225_11.56AM.grating.XPos.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;3;ma_0225_11.57AM.grating.YPos.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;4;ma_0225_11.58AM.grating.YPos.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;5;ma_0225_11.59AM.grating.OR.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;6;ma_0225_12.00PM.grating.OR.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;7;ma_0225_12.00PM.grating.ORxM.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;226;2;ma_226_2.38PM.grating.XPos.mat;;;NaN;;;no;;7-barrels electrode;;;;;;;;;;;;;;
;;;3;ma_226_2.39PM.grating.XPos.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;4;ma_226_2.39PM.grating.YPos.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;6;ma_226_2.41PM.grating.ORxM.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;7;ma_226_2.45PM.grating.ORxM.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;9;ma_226_2.48PM.grating.CO.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;10;ma_226_2.48PM.grating.SFxM.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;11;ma_226_2.54PM.grating.ORxM.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;12;ma_226_2.57PM.grating.COxM.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;13;ma_226_3.00PM.grating.SZxM.mat;;;NaN;;;;;;;;;;;;;;;;;;;
;;;14;ma_226_3.01PM.grating.SZxM.mat;;;NaN;;;;;;;;;;;;;;;;;;;
11/19/15;"+4;-5";227;1;ma_227_12.04PM.grating.XPos.mat;;;2.5;;;no;;;;;;;;;;;;;;;;
;;;2;ma_227_12.05PM.grating.YPos.mat;;;4.5;;;;;;;;;;;;;;;;;;;
;;228;1;ma_228_12.45PM.grating.XPos.mat;;;"c1=1; c2=2.5";;;no;;;;;;;;;;;;;;;;
;;;2;ma_228_12.46PM.grating.YPos.mat;;;"c1=1; c2=1.5";;;;;;;;;;;;;;;;;;;
;;229;1;ma_229_1.52PM.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_229_1.53PM.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;3;ma_229_1.54PM.grating.OR.mat;control;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_229_1.54PM.grating.ORxM.mat;control;;3;;;;;;;;;;;;;;;;;;;
11/21/15;"+6;-3";230;1;ma_230_3.13PM.grating.XPos.mat;;;4;;;no;;;;;;;;;;;;;;;;
;;;2;ma_230_3.13PM.grating.YPos.mat;;;2.5;;;;;;;;;;;;;;;;;;;
;;;3;ma_230_3.14PM.grating.ORxM.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;4;ma_230_3.18PM.grating.SF.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;5;ma_230_3.19PM.grating.OR.mat;control;;3.5;;;;;;;;;;;;;;;;;;;
;;;6;ma_230_3.21PM.grating.CO.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;7;ma_230_3.22PM.grating.CO.mat;5HT_5nA;0.5;3.5;;;;;;;;;;;;;;;;;;;
;;;8;ma_230_3.23PM.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;9;ma_230_3.24PM.grating.CO.mat;5HT_2nA;0.1;2.5;;;;;;;;;;;;;;;;;;;
;;;10;ma_230_3.26PM.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;11;ma_230_3.27PM.grating.CO.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
;;;12;ma_230_3.28PM.grating.CO.mat;control;;"c1=2.5; c2=3";;;;;;;;;;;;;;;;;;;
;;;13;ma_230_3.30PM.grating.CO.mat;5HT_5nA;0.6;"c1=4; c2=4.5";;;;;;;;;;;;;;;;;;;
;;;14;ma_230_3.31PM.grating.CO.mat;control;;"c1=2; c2=3.5";;;;;;;;;;;;;;;;;;;
;;;15;ma_230_3.32PM.grating.CO.mat;5HT_10nA;1.5;"c1=2; c2=3.5";;;;;;;;;;;;;;;;;;;
;;;16;ma_230_3.33PM.grating.CO.mat;control;;"c1=2; c2=4.5";;;;;;;;;;;;;;;;;;;
;;231;3;ma_231_3.39PM.grating.XPos.mat;;;2;;;no;;;;;;;;;;;;;;;;
;;;4;ma_231_3.39PM.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;;ma_231_3.40PM.grating.ORxM.mat;control;;"c1=4;c2=4";;;;;;;;;;;;;;;;;;;
;;232;1;ma_232_4.02PM.grating.XPos.mat;;;"c1=4;c2=4";;;no;;;;;;;;;;;;;;;;
;;;2;ma_232_4.03PM.grating.YPos.mat;;;"c1=3;c2=4";;;;;;;;;;;;;;;;;;;
;;;3;ma_232_4.04PM.grating.ORxM.mat;control;;c1=3.5;;;;;;;;;;;;;;;;;;;
;;0233;1;ma_233_5.02PM.grating.XPos.mat;;;1;;;no;;;;;;;;;;;;;;;;
;;;2;ma_233_5.03PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;3;ma_233_5.04PM.grating.YPos.mat;;;1;;;;;;;;;;;;;;;;;;;
;;;4;ma_233_5.05PM.grating.ORxM.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;5;ma_233_5.08PM.grating.CO.mat;control;;"c1=2; c2=4.5";;;;;;;;;;;;;;;;;;;
;;;6;ma_233_5.08PM.grating.SF.mat;control;;"c1=3.5; c2=3.5";;;;;;;;;;;;;;;;;;;
;;;7;ma_233_5.09PM.grating.CO.mat;control;;"c1=2; c2=3";;;;;;;;;;;;;;;;;;;
;;;8;ma_233_5.10PM.grating.CO.mat;5HT_5nA;0.5;"c1=1; c2=2";;;;;;;;;;;;;;;;;;;
;;;9;ma_233_5.11PM.grating.CO.mat;control;;"c1=2.5; c2=2.5";;;;;;;;;;;;;;;;;;;
;;;10;ma_233_5.13PM.grating.CO.mat;5HT_10nA;1.4;"c1=3; c2=3";;;;;;;;;;;;;;;;;;;
;;;11;ma_233_5.14PM.grating.CO.mat;control;;"c1=2.5; c2=2.5";;;;;;;;;;;;;;;;;;;
;;;12;ma_233_5.15PM.grating.CO.mat;5HT_15nA;2.4;"c1=2; c2=2";;;;;;;;;;;;;;;;;;;
;;;13;ma_233_5.17PM.grating.CO.mat;control;;"c1=1; c2=2";;;;;;;;;;;;;;;;;;;
;;;14;ma_233_5.19PM.grating.CO.mat;5HT_25nA;4.1;"c1=1; c2=2";;;;;;;;;;;;;;;;;;;
;;;15;ma_233_5.20PM.grating.CO.mat;control;;"c1=1; c2=1.5";;;;;;;;;;;;;;;;;;;
;;;16;ma_233_5.21PM.grating.CO.mat;NaCl_25nA;0.5;"c1=3; c2=3";;;;;;;;;;;;;;;;;;;
;;;17;ma_233_5.23PM.grating.CO.mat;NaCl_40nA;0.7;"c1=1; c2=2";;;;;;;;;;;;;;;;;;;
;;;18;ma_233_5.24PM.grating.CO.mat;control;;"c1=1; c2=2";;;;;;;;;;;;;;;;;;;
;;;19;ma_233_5.25PM.grating.CO.mat;5HT_40nA;6.2;"c1=1; c2=2";;;;;;;;;;;;;;;;;;;
;;;20;ma_233_5.26PM.grating.CO.mat;control;;"c1=1; c2=2";;;;;;;;;;;;;;;;;;;
;;;21;ma_233_5.28PM.grating.CO.mat;control;;"c1=1; c2=2";;;;;;;;;;;;;;;;;;;
;;;24;ma_233_5.31PM.grating.OR.mat;control;;c1=2;;;;;;;;;;;;;;;;;;;
11/22/15;"-1;-6";234;1;ma_0234_3.01PM.grating.XPos.mat;;;"c1=2;c2=2";;;yes;"NaCl side; 20um";;;?;;;;;;;;;;;;
;;;2;ma_0234_3.02PM.grating.YPos.mat;;;"c1=1;c2=1";;;;;;;;;;;;;;;;;;;
;;;3;ma_0234_3.03PM.grating.ORxM.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
;;;4;ma_0234_3.04PM.grating.ORxM.mat;control;;"c1=1;c2=2";;;;;;;;;;;;;;;;;;;
;;;5;ma_0234_3.07PM.grating.SF.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
;;;6;ma_0234_3.08PM.grating.SF.mat;control;;NaN;;;;;;;;;;;;;;;;;;;
;;235;1;ma_0235_3.10PM.grating.XPos.mat;;;2;;;yes;"NaCl side; 20um";;;?;include 5HT, exclude Nacl;;;;;;;;;;;
;;;3;ma_0235_3.11PM.grating.XPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;4;ma_0235_3.12PM.grating.YPos.mat;;;2;;;;;;;;;;;;;;;;;;;
;;;5;ma_0235_3.13PM.grating.OR.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;6;ma_0235_3.14PM.grating.SF.mat;control;;3;;;;;;;;;;;;;;;;;;;
;;;7;ma_0235_3.15PM.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;8;ma_0235_3.16PM.grating.CO.mat;5HT_6nA;0.7;2;;;;;;;;;;;;;;;;;;;
;;;9;ma_0235_3.18PM.grating.CO.mat;control;;2;;;;;;;;;;;;;;;;;;;
;;;10;ma_0235_3.19PM.grating.CO.mat;control;;2.5;;;;;;;;;;;;;;;;;;;
